key,title,author,year,ee
conf/vissym/00010M12,ClockMap: Enhancing Circular Treemaps with Temporal Glyphs for Time-Series Data.,Fabian Fischer 0001::Johannes Fuchs 0001::Florian Mansmann,2012,https://doi.org/10.2312/PE/EuroVisShort/EuroVisShort2012/097-101
conf/vissym/AtkisonPNEAM01,Case Study: Visualization and Information Retrieval Techniques for Network Intrusion Detection.,Travis Atkison::Kathleen Pensy::Charles K. Nicholas::David S. Ebert::Rebekah Atkison::Chris Morris,2001,https://doi.org/10.1007/978-3-7091-6215-6_30::https://doi.org/10.2312/VisSym/VisSym01/283-290
conf/vissym/BacherNK17,Scoped: Visualising the Scope Chain Within Source Code.,Ivan Bacher::Brian Mac Namee::John D. Kelleher,2017,https://doi.org/10.2312/eurovisshort.20171143
conf/vissym/GoldRE15,Exploratory Text Analysis using Lexical Episode Plots.,Valentin Gold::Christian Rohrdantz::Mennatallah El-Assady,2015,https://doi.org/10.2312/eurovisshort.20151130
conf/vissym/SachaB0K16,Analytic Behavior and Trust Building in Visual Analytics.,Dominik Sacha::Ina Boesecke::Johannes Fuchs 0001::Daniel A. Keim,2016,https://doi.org/10.2312/eurovisshort.20161176
conf/vissym/BertramRLKH05,Non-manifold Mesh Extraction from Time-varying Segmented Volumes used for Modeling a Human Heart.,Martin Bertram 0001::Gerd Reis::Rolf Hendrik van Lengen::Sascha Köhn::Hans Hagen,2005,https://doi.org/10.2312/VisSym/EuroVis05/199-206
conf/vissym/BernardDBRVK16,Visual-Interactive Segmentation of Multivariate Time Series.,Jürgen Bernard::Eduard Dobermann::Markus Bögl::Martin Röhlig::Anna Vögele::Jörn Kohlhammer,2016,https://doi.org/10.2312/eurova.20161121
conf/vissym/SchneiderMK16,When Individual Data Points Matter: Interactively Analysing Classification Landscapes.,Bruno Schneider::Sebastian Mittelstädt::Daniel A. Keim,2016,https://doi.org/10.2312/eurp.20161130
conf/vissym/MartinsKMTK17,MVN-Reduce: Dimensionality Reduction for the Visual Analysis of Multivariate Networks.,Rafael Messias Martins::Johannes F. Kruiger::Rosane Minghim::Alexandru C. Telea::Andreas Kerren,2017,https://doi.org/10.2312/eurovisshort.20171126
conf/vissym/SheidinLBK17,Time-Ray Maps: Visualization of Spatial and Temporal Evolution of News Stories.,Julia Sheidin::Joel Lanir::Peter Bak::Tsvi Kuflik,2017,https://doi.org/10.2312/eurovisshort.20171138
conf/vissym/ZhaoJPL22,Digital Twins of Smart Farms.,Yuhang Zhao::Zheyu Jiang::Shanchen Pang::Zhihan Lv,2022,https://doi.org/10.2312/evp.20221107
conf/vissym/Beauxis-Aussalet15,Multi-Purpose Exploration of Uncertain Data for the Video Monitoring of Ecosystems.,Emma Beauxis-Aussalet::Lynda Hardman,2015,https://doi.org/10.2312/envirvis.20151084
conf/vissym/Roettger0BE01,Automotive Soiling Simulation Based On Massive Particle Tracing.,Stefan Roettger::Martin Schulz 0005::Wolf Bartelheimer::Thomas Ertl,2001,https://doi.org/10.1007/978-3-7091-6215-6_33::https://doi.org/10.2312/VisSym/VisSym01/309-318
conf/vissym/SchmidtE18,ViMEC: Interactive Application for Micro-Cluster Visualizations.,Florian Schmidt 0006::Yannick Ehrenfeld,2018,https://doi.org/10.2312/eurp.20181122
conf/vissym/Niebling17,Spatial Interaction for the Post-Processing of 3D CFD Datasets.,Florian Niebling,2017,https://doi.org/10.2312/eurovisshort.20171136
conf/vissym/SrinivasanS23,BOLT: A Natural Language Interface for Dashboard Authoring.,Arjun Srinivasan::Vidya Setlur,2023,https://doi.org/10.2312/evs.20231035
conf/vissym/Alexa099,Visualization by Examples: Mapping Data to Visual Representations using Few Correspondences.,Marc Alexa::Wolfgang Müller 0004,1999,https://doi.org/10.1007/978-3-7091-6803-5_3::https://doi.org/10.2312/vissym19991023
conf/vissym/MansoorGBACAR20,ARGUS: Interactive Visual Analytics Framework for the Discovery of Disruptions in Bio-Behavioral Rhythms.,Hamid Mansoor::Walter Gerych::Luke Buquicchio::Abdulaziz Alajaji::Kavin Chandrasekaran::Emmanuel Agu::Elke A. Rundensteiner,2020,https://doi.org/10.2312/evs.20201043
conf/vissym/KreylosH99,On Simulated Annealing and the Construction of Linear Spline Approximations for Scattered Data.,Oliver Kreylos::Bernd Hamann,1999,https://doi.org/10.1007/978-3-7091-6803-5_18::https://doi.org/10.2312/vissym19991019
conf/vissym/NavarraEKWCN20,ResFlow: Visualizing Global Resource Flows.,Carlo Navarra::Karin Eliasson::Jesper Karjalainen::Lotten Wiréhn::Matthew Cooper 0001::Tina-Simone Schmid Neset,2020,https://doi.org/10.2312/eurp.20201116
conf/vissym/KienreichWSS12,Graph Visualization Using Hierarchical Edge Routing and Bundling.,Wolfgang Kienreich::Ralph Wozelka::Vedran Sabol::Christin Seifert,2012,https://doi.org/10.2312/PE/EuroVAST/EuroVA12/097-101
conf/vissym/Widanagamaachchi15,Visualization and Analysis of Large-Scale Atomistic Simulations of Plasma-Surface Interactions.,Wathsala Widanagamaachchi::Karl D. Hammond::Li-Ta Lo::Brian Wirth::Francesca Samsel::Christopher M. Sewell::James P. Ahrens::Valerio Pascucci,2015,https://doi.org/10.2312/eurovisshort.20151117
conf/vissym/HumayounAAE17,TExVis: An Interactive Visual Tool to Explore Twitter Data.,Shah Rukh Humayoun::Saman Ardalan::Ragaad AlTarawneh::Achim Ebert,2017,https://doi.org/10.2312/eurovisshort.20171149
conf/vissym/PalmeiroMCPMB22,Data+Shift: Supporting Visual Investigation of Data Distribution Shifts by Data Scientists.,João Palmeiro::Beatriz Malveiro::Rita Costa::David Polido::Ricardo Moreira::Pedro Bizarro,2022,https://doi.org/10.2312/evs.20221097
conf/vissym/HetroyA03,Detection of constrictions on closed polyhedral surfaces.,Franck Hétroy::Dominique Attali,2003,https://doi.org/10.2312/VisSym/VisSym03/067-074::http://dl.acm.org/citation.cfm?id=769929
conf/vissym/HuangKK24,Towards a Visual Analytics System for Emotion Trajectories in Multiparty Conversations.,Zeyang Huang::Kostiantyn Kucher::Andreas Kerren,2024,https://doi.org/10.2312/evp.20241092
conf/vissym/NeubauerFWMB04,Efficient Display of Background Objects for Virtual Endoscopy using Flexible First-Hit Ray Casting.,André Neubauer 0002::Marie-Thérèse Forster::Rainer Wegenkittl::Lukas Mroz::Katja Bühler,2004,https://doi.org/10.2312/VisSym/VisSym04/301-310::http://dl.acm.org/citation.cfm?id=2384272
conf/vissym/ShenVW16,Visualizing Flow Fields Using Fractal Dimensions.,Han-Wei Shen::Ross Vasko::Rephael Wenger,2016,https://doi.org/10.2312/eurovisshort.20161156
conf/vissym/KoJS20,Progressive Uniform Manifold Approximation and Projection.,Hyung-Kwon Ko::Jaemin Jo::Jinwook Seo,2020,https://doi.org/10.2312/evs.20201061
conf/vissym/MaguireML16,Visualization of Publication Impact.,Eamonn Maguire::Javier Martin Montull::Gilles Louppe,2016,https://doi.org/10.2312/eurovisshort.20161169
conf/vissym/ChandlerOJ15,WebGL-Enabled Remote Visualization of Smoothed Particle Hydrodynamics Simulations.,Jennifer Chandler::Harald Obermaier::Kenneth I. Joy,2015,https://doi.org/10.2312/eurovisshort.20151116
conf/vissym/KnissH02,Volume Rendering Multivariate Data to Visualize Meteorological Simulations: A Case Study.,Joe Kniss::Charles D. Hansen,2002,https://doi.org/10.2312/VisSym/VisSym02/189-194
conf/vissym/Kosara17,An Argument Structure for Data Stories.,Robert Kosara,2017,https://doi.org/10.2312/eurovisshort.20171129
conf/vissym/0003D17,Hybrid-Treemap Layouting.,Sebastian Hahn 0003::Jürgen Döllner,2017,https://doi.org/10.2312/eurovisshort.20171137
conf/vissym/SaundersIG05,Pointillist and Glyph-based Visualization of Nanoparticles in Formation.,P. Coleman Saunders::Victoria Interrante::Sean C. Garrick,2005,https://doi.org/10.2312/VisSym/EuroVis05/169-176
conf/vissym/LurigHNE99,Analysis and Visualization of the Brain Shift Phenomenon in Neurosurgery.,Christoph Lürig::Peter Hastreiter::Christopher Nimsky::Thomas Ertl,1999,https://doi.org/10.1007/978-3-7091-6803-5_28::https://doi.org/10.2312/vissym19991001
conf/vissym/Li0M17,Spatiotemporal Visualization of Gene Expression in the Developing Mouse Brain.,Qihang Li::Kun Huang 0001::Raghu Machiraju,2017,https://doi.org/10.2312/eurovisshort.20171144
conf/vissym/WarnkingSTSN23,Supporting Medical Personnel at Analyzing Chronic Lung Diseases with Interactive Visualizations.,Rene P. Warnking::Jan Scheer::Frederik Trinkmann::Fabian Siegel::Till Nagel,2023,https://doi.org/10.2312/evp.20231069
conf/vissym/LinsenARPH16,Uncertainty and Reproducibility in Medical Visualization.,Lars Linsen::Ahmed Al-Taie::Gordan Ristovski::Tobias Preusser::Horst K. Hahn,2016,https://doi.org/10.2312/eurorv3.20161107
conf/vissym/KerrenJ13,A Novel Radial Visualization Approach for Undirected Hypergraphs.,Andreas Kerren::Ilir Jusufi,2013,https://doi.org/10.2312/PE.EuroVisShort.EuroVisShort2013.025-029
conf/vissym/DimaraVK17,DcPAIRS: A Pairs Plot Based Decision Support System.,Evanthia Dimara::Paola Valdivia::Christoph Kinkeldey,2017,https://doi.org/10.2312/eurp.20171165
conf/vissym/BartzS99,VIVENDI - A Virtual Endoscopy System for Virtual Medicine.,Dirk Bartz::Martin Skalej,1999,https://doi.org/10.1007/978-3-7091-6803-5_15::https://doi.org/10.2312/vissym19991024
conf/vissym/BernardHRLSZ19,Visual Analysis of Degree-of-Interest Functions to Support Selection Strategies for Instance Labeling.,Jürgen Bernard::Marco Hutter 0002::Christian Ritter::Markus Lehmann::Michael Sedlmair::Matthias Zeppelzauer,2019,https://doi.org/10.2312/eurova.20191116
conf/vissym/Tominski16,CompaRing: Reducing Costs of Visual Comparison.,Christian Tominski,2016,https://doi.org/10.2312/eurovisshort.20161175
conf/vissym/RiehmannROF18,Touch the Time: Touch-Centered Interaction Paradigms for Time-Oriented Data.,Patrick Riehmann::Joshua Reibert::Jens Opolka::Bernd Fröhlich 0001,2018,https://doi.org/10.2312/eurovisshort.20181088
conf/vissym/BrandesW02,Visualization of Bibliographic Networks with a Reshaped Landscape Metaphor.,Ulrik Brandes::Thomas Willhalm,2002,https://doi.org/10.2312/VisSym/VisSym02/159-164
conf/vissym/BlaasBP07,Interactive Visualization of Multi-Field Medical Data Using Linked Physical and Feature-Space Views.,Jorik Blaas::Charl P. Botha::Frits H. Post,2007,https://doi.org/10.2312/VisSym/EuroVis07/123-130
conf/vissym/ReesLNZCYZ17,A Stream Ribbon Seeding Strategy.,Dylan Rees::Robert S. Laramee::Duong B. Nguyen::Lei Zhang::Guoning Chen::Harry Yeh::Eugene Zhang,2017,https://doi.org/10.2312/eurovisshort.20171135
conf/vissym/WuNV18,A Visual Comparison of Hand-Drawn and Machine-Generated Human Metabolic Pathways.,Hsiang-Yun Wu::Martin Nöllenburg::Ivan Viola,2018,https://doi.org/10.2312/eurp.20181129
conf/vissym/Cruz04,Accuracy Evaluation of Different Centerline Approximations of Blood Vessels.,Alexandra La Cruz,2004,https://doi.org/10.2312/VisSym/VisSym04/115-120::http://dl.acm.org/citation.cfm?id=2384243
conf/vissym/CaatMR07,Functional Unit Maps for Data-Driven Visualization of High-Density EEG Coherence.,Michael ten Caat::Natasha M. Maurits::Jos B. T. M. Roerdink,2007,https://doi.org/10.2312/VisSym/EuroVis07/259-266
conf/vissym/YounesyMC06,Improving the Quality of Multi-resolution Volume Rendering.,Hamid Younesy::Torsten Möller::Hamish A. Carr,2006,https://doi.org/10.2312/VisSym/EuroVis06/251-258
conf/vissym/TeleaW00,SMARTLINK: An Agent for Supporting Dataflow Application Construction.,Alexandru C. Telea::Jarke J. van Wijk,2000,https://doi.org/10.1007/978-3-7091-6783-0_19::https://doi.org/10.2312/VisSym/VisSym00/189-198
conf/vissym/GriouiAYB24,Personal Mobile Devices to Assist with Wrist Rehabilitation at Home.,Fairouz Grioui::Pantelis Antoniadis::Xingyao Yu::Tanja Blascheck,2024,https://doi.org/10.2312/evp.20241090
conf/vissym/ChiR00,Case Study: Resource Steering in a Visualization System.,Ed H. Chi::John Riedl,2000,https://doi.org/10.1007/978-3-7091-6783-0_27::https://doi.org/10.2312/VisSym/VisSym00/269-278
conf/vissym/AlsallakhMAHMR14,Visualizing Sets and Set-typed Data: State-of-the-Art and Future Challenges.,Bilal Alsallakh::Luana Micallef::Wolfgang Aigner::Helwig Hauser::Silvia Miksch::Peter J. Rodgers,2014,https://doi.org/10.2312/eurovisstar.20141170
conf/vissym/SachdevaBSSMB23,ORD-Xplore: Bridging Open Research Data Collections through Modality Abstractions.,Madhav Sachdeva::Michael Blum::Yann Stricker::Tobias Schreck::Rudolf Mumenthaler::Jürgen Bernard,2023,https://doi.org/10.2312/evp.20231065
conf/vissym/LawRBJ15,Visualization-assisted Insights into Home Energy Usage.,Matthew Law::Sami Rollins::Nilanjan Banerjee::Alark Joshi,2015,https://doi.org/10.2312/eurovisshort.20151131
conf/vissym/MittelstadtJSK15,ColorCAT: Guided Design of Colormaps for Combined Analysis Tasks.,Sebastian Mittelstädt::Dominik Jäckle::Florian Stoffel::Daniel A. Keim,2015,https://doi.org/10.2312/eurovisshort.20151135
conf/vissym/MolchanovL14,Interactive Design of Multidimensional Data Projection Layout.,Vladimir Molchanov::Lars Linsen,2014,https://doi.org/10.2312/eurovisshort.20141152
conf/vissym/AlallahFSRI22,SSCA: Situated Space-time Cube Analytics.,Fouad Shoie Alallah::Shariff A. M. Faleel::Yumiko Sakamoto::Bradley Rey::Pourang Irani,2022,https://doi.org/10.2312/evs.20221088
conf/vissym/AlcaideA17,DaaG: Visual Analytics Clustering Using Network Representation.,Daniel Alcaide::Jan Aerts,2017,https://doi.org/10.2312/eurp.20171169
conf/vissym/AsokarajanEAHW17,TexTile: A Pixel-Based Focus+Context Tool For Analyzing Variants Across Multiple Text Scales.,Bharathi Asokarajan::Ronak Etemadpour::June Abbas::Samuel J. Huskey::Chris E. Weaver,2017,https://doi.org/10.2312/eurovisshort.20171132
conf/vissym/AdnanR18,A Set-based Visual Analytics Approach to Analyze Retail Data.,Muhammad Adnan 0001::Roy A. Ruddle,2018,https://doi.org/10.2312/eurova.20181110
conf/vissym/ShaoSS16,Query by Visual Words: Visual Search for Scatter Plot Visualizations.,Lin Shao 0001::Timo Schleicher::Tobias Schreck,2016,https://doi.org/10.2312/eurp.20161137
conf/vissym/NgoHL17,Visual Analytics of Global Parameters in Simulation Ensembles of ODE-based Excitable Network Dynamics.,Quynh Quang Ngo::Marc-Thorsten Hütt::Lars Linsen,2017,https://doi.org/10.2312/eurp.20171179
conf/vissym/MacEachren15,Visual Analytics and Uncertainty: Its Not About the Data.,Alan M. MacEachren,2015,https://doi.org/10.2312/eurova.20151104
conf/vissym/MeineckeSEW22,Visualizing Similarities between American Rap-Artists.,Christofer Meinecke::Jeremias Schebera::Jakob Eschrich::Daniel Wiegreffe,2022,https://doi.org/10.2312/evp.20221129
conf/vissym/TorrisiSGSF15,Mining Social Images to Analyze Routing Preferences in Tourist Areas.,Alessandro Torrisi::Giovanni Signorello::Giovanni Gallo::Maria De Salvo::Giovanni Maria Farinella,2015,https://doi.org/10.2312/envirvis.20151093
conf/vissym/X23a,EuroVis 2023 Short Papers: Frontmatter.,,2023,https://doi.org/10.2312/evs.20232004
conf/vissym/Vierjahn0K16,Geometry-Aware Visualization of Performance Data.,Tom Vierjahn::Bernd Hentschel 0001::Torsten W. Kuhlen,2016,https://doi.org/10.2312/eurp.20161136
conf/vissym/BernardE23,The Future of Interactive Data Analysis and Visualization.,Jürgen Bernard::Mennatallah El-Assady,2023,https://doi.org/10.2312/evt.20231119
conf/vissym/LampMSWKJ24,Visual Analysis of Wind Turbines in Denmark.,Frederik Jørgensen Lamp::Jakob Blaabjerg Møller::Esben Bay Sørensen::Gareth Walsh::Jakob Kusnick::Stefan Jänicke,2024,https://doi.org/10.2312/evs.20241064
conf/vissym/KleinVM19,A Multi-Scale Animation Framework for Biological Fibrous Structures.,Tobias Klein::Ivan Viola::Peter Mindek,2019,https://doi.org/10.2312/eurp.20191149
conf/vissym/ChattopadhyayCD14,Extracting Jacobi Structures in Reeb Spaces.,Amit Chattopadhyay::Hamish A. Carr::David J. Duke::Zhao Geng,2014,https://doi.org/10.2312/eurovisshort.20141156
conf/vissym/PronAP024,Comparative Analysis of Timeline-based Visualizations for Dynamic Overlapping Sets.,Mariana Pron::Shivam Agarwal::Madhav Poddar::Fabian Beck 0001,2024,https://doi.org/10.2312/evs.20241074
conf/vissym/Kindlmann04,Superquadric tensor glyphs.,Gordon L. Kindlmann,2004,https://doi.org/10.2312/VisSym/VisSym04/147-154::http://dl.acm.org/citation.cfm?id=2384248
conf/vissym/FiegeSMH99,Visualization of Grinding Processes.,Markus Fiege::Gerik Scheuermann::Michael Münchhofen::Hans Hagen,1999,https://doi.org/10.1007/978-3-7091-6803-5_24::https://doi.org/10.2312/vissym19991022
conf/vissym/YanM21,Elastic Tree Layouts for Interactive Exploration of Mentorship.,Xin Yuan Yan::Yifang Ma,2021,https://doi.org/10.2312/evp.20211066
conf/vissym/BucchieriYI22,Situated Visualization in Motion for Video Games.,Federica Bucchieri::Lijie Yao::Petra Isenberg,2022,https://doi.org/10.2312/evp.20221119
conf/vissym/PhilipP16,Detecting and Visualizing Rip Current Using Optical Flow.,Shweta Philip::Alex Pang,2016,https://doi.org/10.2312/eurovisshort.20161155
conf/vissym/MigutW16,Features vs Prototypes: Amplifying Cognition with Common Data Graphics.,M. A. Migut::Marcel Worring,2016,https://doi.org/10.2312/eurp.20161142
conf/vissym/SommerE01,Comparative Visualization of Instabilities in Crash-Worthiness Simulations.,Ove Sommer::Thomas Ertl,2001,https://doi.org/10.1007/978-3-7091-6215-6_34::https://doi.org/10.2312/VisSym/VisSym01/319-328
conf/vissym/HopfE00,Hardware Accelerated Wavelet Transformations.,Matthias Hopf::Thomas Ertl,2000,https://doi.org/10.1007/978-3-7091-6783-0_10::https://doi.org/10.2312/VisSym/VisSym00/093-104
conf/vissym/PedersenHSWKJ24,Interactive Visual Exploration of Arctic Sea Ice Extent 1978-2023.,Ditte Parsberg Pedersen::Lærke Ina Krogaard Hansen::Esben Bay Sørensen::Gareth Walsh::Jakob Kusnick::Stefan Jänicke,2024,https://doi.org/10.2312/evp.20241086
conf/vissym/HansonFW00,Very Large Scale Visualization Methods for Astrophysical Data.,Andrew J. Hanson::Chi-Wing Fu::Eric A. Wernert,2000,https://doi.org/10.1007/978-3-7091-6783-0_12::https://doi.org/10.2312/VisSym/VisSym00/115-124
conf/vissym/GutheBK04,Interactive High Quality Trimmed NURBS Visualization Using Appearance Preserving Tessellation.,Michael Guthe::Ákos Balázs::Reinhard Klein,2004,https://doi.org/10.2312/VisSym/VisSym04/211-220::http://dl.acm.org/citation.cfm?id=2384257
conf/vissym/DengB21,RISSAD: Rule-based Interactive Semi-Supervised Anomaly Detection.,Jiahao Deng::Eli T. Brown,2021,https://doi.org/10.2312/evs.20211050
conf/vissym/RindEIRLECLHA24,Integrating Sonification and Visualization - But Why?,Alexander Rind::Kajetan Enge::Michael Iber::Niklas Rönnberg::Sara Lenzi::Elias Elmquist::Valentina Caiola::Fangfei Lan::Robert Höldrich::Wolfgang Aigner,2024,https://doi.org/10.2312/evt.20241100
conf/vissym/OeltzeP04,Visualization of anatomic tree structures with convolution surfaces.,Steffen Oeltze::Bernhard Preim,2004,https://doi.org/10.2312/VisSym/VisSym04/311-320::http://dl.acm.org/citation.cfm?id=2384273
